candidate_id,fold,engine_id,n_checkpoints,RMSE,MAE,NASA_sum,signed_bias_mean
xgb_w90_d6,1,59,5,21.362079413658076,20.44410858154297,37.77179772198357,8.678028869628907
xgb_w90_d6,1,66,5,17.99045610471474,11.919213104248048,34.48298939838752,11.695665740966797
xgb_w90_d6,1,68,5,13.162052977990388,11.491690826416015,12.40164205699869,5.072547149658203
xgb_w90_d6,1,69,5,54.99341142444534,45.07461090087891,2668.903204520241,-23.37013397216797
xgb_w90_d6,1,72,5,26.125748720833858,19.001648712158204,147.57060090001386,14.118500518798829
xgb_w90_d6,1,76,5,19.70782518937895,17.150428771972656,43.59826847888696,9.506333923339843
xgb_w90_d6,1,79,5,15.786620308668539,14.747869110107422,20.419032538610896,14.747869110107422
xgb_w90_d6,1,83,5,25.769459910072573,21.074779510498047,57.31928450262426,3.2331474304199217
xgb_w90_d6,1,86,5,34.53785156037153,23.323703002929687,226.72647183384143,-4.8657989501953125
xgb_w90_d6,1,95,5,37.42029961734725,27.594612884521485,339.0893546138688,-4.0589149475097654
xgb_w90_d6,2,2,5,27.739220523907633,25.167224884033203,65.66721659432629,8.750965118408203
xgb_w90_d6,2,9,5,31.940454436713182,27.66240997314453,195.86633610048455,27.446205139160156
xgb_w90_d6,2,13,5,30.275306453352215,29.058246231079103,132.01813672302274,29.058246231079103
xgb_w90_d6,2,19,5,16.353860297715187,15.799993896484375,21.435900166206174,15.799993896484375
xgb_w90_d6,2,25,5,25.91696254422661,22.063082885742187,65.13444145331027,7.814279174804687
xgb_w90_d6,2,39,5,42.8069104740721,35.47619476318359,1378.2816374292452,35.47619476318359
xgb_w90_d6,2,43,5,20.784247394903968,20.336468124389647,36.73437732509191,20.336468124389647
xgb_w90_d6,2,48,5,33.75115318142014,28.285358428955078,259.7600038798515,23.26950149536133
xgb_w90_d6,2,51,5,32.23983289381455,26.3694206237793,248.43413864576328,26.3694206237793
xgb_w90_d6,2,53,5,32.45954425792563,29.17772445678711,332.89589009030374,29.17772445678711
